s_wil    s_opt    smeared_s_wil  smeared_clover  accrate_metro  accrate_ovlax  time
  0.12871397003164020        2.4370776489377022E-002   2.4737133946473477E-002   3.1041537877172232E-003  0.799803734      0.999998331       1.70318000E-02
  0.13014909254548002        2.4310030043125153E-002   2.4845967822329840E-002   3.0831471085548401E-003  0.799970210      0.999997616       1.70546994E-02
  0.12778669116596575        2.4243947118520737E-002   2.4504971132046194E-002   3.0829969327896833E-003  0.800035477      0.999998629       1.70392003E-02
  0.12968762063178474        2.4381896480917931E-002   2.4885416833058116E-002   3.1007665675133467E-003  0.799985945      0.999999106       1.71050001E-02
  0.12960485942699052        2.4405198171734810E-002   2.4825618751492584E-002   3.1274841167032719E-003  0.799851716      0.999998868       1.71349999E-02
  0.13044857410818622        2.4549437686800957E-002   2.4959170743386494E-002   3.1202859245240688E-003  0.799697340      0.999998629       1.71662997E-02
  0.12949939819327483        2.4280738085508347E-002   2.4787772095805849E-002   3.0768064316362143E-003  0.799974561      0.999998391       1.70546006E-02
  0.12879188281476672        2.4258900433778763E-002   2.4623455165055930E-002   3.0735202599316835E-003  0.799770892      0.999999106       1.72499996E-02
  0.12988164781245359        2.4364169687032700E-002   2.4743760273850057E-002   3.1104413792490959E-003  0.800134540      0.999998629       1.72620006E-02
  0.12895202992649502        2.4373261258006096E-002   2.4593207677753526E-002   3.0495256651192904E-003  0.799985349      0.999998391       1.74918007E-02
  0.12877044773085800        2.4324214085936546E-002   2.4339853938727174E-002   3.0301176011562347E-003  0.800087512      0.999998868       1.74870007E-02
  0.12966090349686965        2.4394204840064049E-002   2.4737941443163436E-002   3.1011931132525206E-003  0.799955189      0.999999106       1.78296007E-02
  0.12871640646335436        2.4155216291546822E-002   2.4372304402277223E-002   3.0309411231428385E-003  0.800053179      0.999998868       1.69767998E-02
  0.12867481981561468        2.4282263591885567E-002   2.4593295449449215E-002   3.1083067879080772E-003  0.799824059      0.999998093       1.73678007E-02
  0.12988875675068812        2.4375330656766891E-002   2.4662965277457261E-002   3.0714282765984535E-003  0.799847424      0.999999106       1.72450002E-02
  0.12884162711247882        2.4402847513556480E-002   2.4831791755786981E-002   3.1409030780196190E-003  0.799762905      0.999998868       1.72131006E-02
  0.12870379326261627        2.4377197027206421E-002   2.4448567210129113E-002   3.0629097018390894E-003  0.800058126      0.999999106       1.74199995E-02
  0.12964642798101522        2.4446930736303329E-002   2.4870140037819510E-002   3.1352224759757519E-003  0.800062656      0.999998629       1.73241999E-02
  0.12866647500459294        2.4314677342772484E-002   2.4583453570812708E-002   3.0577259603887796E-003  0.799944103      0.999999583       1.68651007E-02
  0.12922216891865901        2.4239424616098404E-002   2.4558843611885095E-002   3.0787179712206125E-003  0.799968779      0.999999106       1.69827994E-02
  0.12908831784125141        2.4384763091802597E-002   2.4601976141639170E-002   3.0860048718750477E-003  0.799748778      0.999999344       1.71884000E-02
  0.12897084952783189        2.4314275011420250E-002   2.4892741766961990E-002   3.1340462155640125E-003  0.799914777      0.999998569       1.67938992E-02
  0.12975589988764114        2.4447625502943993E-002   2.5103521353230462E-002   3.1746288295835257E-003  0.800040007      0.999999344       1.71738006E-02
  0.12896284654311785        2.4187294766306877E-002   2.4413221302893362E-002   3.0561292078346014E-003  0.799740911      0.999998391       1.79967992E-02
