s_wil    s_opt    smeared_s_wil  smeared_clover  accrate_metro  accrate_ovlax  time
  0.17548468596123712        3.2371416687965393E-002   2.8213646055519348E-003   1.8659010529518127E-002  0.800103247      0.999999344       1.69002991E-02
  0.17652572124995913        3.2666254788637161E-002   2.8136705532233464E-003   1.8852906301617622E-002  0.799967885      0.999999106       1.69615000E-02
  0.17381786367752738        3.2626092433929443E-002   2.8429256799427094E-003   1.9043546169996262E-002  0.800314724      0.999999344       1.69600993E-02
  0.17471440565890362        3.2715041190385818E-002   2.8385174427967286E-003   1.9009549170732498E-002  0.800016463      0.999998629       1.69613007E-02
  0.17521485511542778        3.2520804554224014E-002   2.8672127336903941E-003   1.8822073936462402E-002  0.799882114      0.999999344       1.75062008E-02
  0.17491928163178727        3.2558687031269073E-002   2.8984815198782599E-003   1.8990494310855865E-002  0.800169587      0.999998868       1.73199009E-02
  0.17464806916359521        3.2397370785474777E-002   2.8030631146975793E-003   1.8605232238769531E-002  0.800173879      0.999999344       1.72301009E-02
  0.17409139831431730        3.2524250447750092E-002   2.8284156032896135E-003   1.9069280475378036E-002  0.800058067      0.999999106       1.73767004E-02
  0.17599149631143973        3.2639719545841217E-002   2.8371443913783878E-003   1.8940582871437073E-002  0.800188601      0.999998629       1.79475993E-02
  0.17560508909116379        3.2547932118177414E-002   2.8641955250350293E-003   1.8822865560650826E-002  0.800157189      0.999999583       1.74644999E-02
  0.17447085282867647        3.2921530306339264E-002   2.9595440046250587E-003   1.9210690632462502E-002  0.800058663      0.999999344       1.75151005E-02
  0.17452837149596689        3.2681543380022049E-002   2.8204143400216708E-003   1.9000677391886711E-002  0.799896598      0.999999106       1.73828006E-02
  0.17559380345588238        3.2540842890739441E-002   2.7991437546006637E-003   1.8843833357095718E-002  0.800047159      0.999998868       1.77094992E-02
  0.17533283212355855        3.2658375799655914E-002   2.9223236906545935E-003   1.8841674551367760E-002  0.799938500      0.999998868       1.72281004E-02
  0.17527666013887711        3.2405871897935867E-002   2.8921066459588474E-003   1.8709385767579079E-002  0.800106466      0.999998391       1.70553997E-02
  0.17525760586977412        3.2523516565561295E-002   2.8225582536833826E-003   1.8813271075487137E-002  0.799976408      0.999999106       1.67018007E-02
  0.17550192744545257        3.2582536339759827E-002   2.8184432994748931E-003   1.8878828734159470E-002  0.799906015      0.999999344       1.72255002E-02
  0.17613096333792555        3.2779764384031296E-002   2.9918178133812035E-003   1.9035087898373604E-002  0.800321400      0.999998868       1.77765004E-02
  0.17315344828875823        3.2189030200242996E-002   2.8463375801948132E-003   1.8648913130164146E-002  0.799971700      0.999999344       1.75669994E-02
  0.17471371817669024        3.2616216689348221E-002   2.8595310341188451E-003   1.8987091258168221E-002  0.800080597      0.999998093       1.75203998E-02
  0.17578581424925233        3.2365847378969193E-002   2.8694128031929722E-003   1.8665591254830360E-002  0.800160706      0.999998629       1.73698999E-02
  0.17385528733746014        3.2343797385692596E-002   2.7329379208822502E-003   1.8692605197429657E-002  0.800222993      0.999999106       1.81705002E-02
  0.17576258725841853        3.2576832920312881E-002   2.8567533918248955E-003   1.8825577571988106E-002  0.799872816      0.999998391       1.78335998E-02
  0.17523364024975763        3.2411668449640274E-002   2.7764630085584940E-003   1.8680179491639137E-002  0.800082207      0.999998868       1.75368991E-02
  0.17488749396738967        3.2701257616281509E-002   2.8547124584292760E-003   1.9081147387623787E-002  0.799890161      0.999999344       1.76950004E-02
  0.17492406894314172        3.2739836722612381E-002   2.8699797294393647E-003   1.8919851630926132E-002  0.799986482      0.999998868       1.77357998E-02
  0.17628313928173611        3.2668586820363998E-002   2.9019657722528791E-003   1.8906947225332260E-002  0.800216794      0.999998868       1.75366998E-02
  0.17450191480236299        3.2763440161943436E-002   2.9082843993819552E-003   1.9035978242754936E-002  0.799940526      0.999999106       1.83421001E-02
  0.17444134729964844        3.2573346048593521E-002   2.8715331663988763E-003   1.8855651840567589E-002  0.799993217      0.999998868       1.82348005E-02
  0.17591496641011872        3.2763637602329254E-002   2.8917895688209683E-003   1.9145416095852852E-002  0.799988925      0.999999583       1.80479009E-02
  0.17558338348055713        3.2551214098930359E-002   2.9029244742559968E-003   1.8782285973429680E-002  0.800003290      0.999998868       1.82750002E-02
  0.17494053393750164        3.2632239162921906E-002   2.7312102574796882E-003   1.9021987915039062E-002  0.800048530      0.999999344       1.76678002E-02
  0.17522516854273817        3.2480668276548386E-002   2.8923011686856626E-003   1.8850799649953842E-002  0.800242245      0.999998093       1.75556000E-02
  0.17684519889735384        3.2391924411058426E-002   2.7624722170003224E-003   1.8672706559300423E-002  0.800136507      0.999999344       1.79893002E-02
  0.17563600130870327        3.2726440578699112E-002   2.8398674094205489E-003   1.8955042585730553E-002  0.799925804      0.999998868       1.81930009E-02
  0.17479358284003865        3.2517075538635254E-002   2.9349935557547724E-003   1.8779102712869644E-002  0.799809515      0.999999106       1.76595002E-02
  0.17456286064418691        3.2653793692588806E-002   2.8411419334588572E-003   1.9034951925277710E-002  0.800003946      0.999999344       1.76761001E-02
  0.17555755986290933        3.2621968537569046E-002   2.9299246743903495E-003   1.8842089921236038E-002  0.800107062      0.999999344       1.82262007E-02
  0.17350847017530668        3.2496478408575058E-002   2.8337663752608933E-003   1.8889693543314934E-002  0.799921334      0.999998629       1.75218005E-02
  0.17552101834132827        3.2609704881906509E-002   2.9301143240445526E-003   1.8938077613711357E-002  0.800077558      0.999999344       1.76548995E-02
  0.17448876333764929        3.2555229961872101E-002   2.8188083124405239E-003   1.8816813826560974E-002  0.799828053      0.999999344       1.83109008E-02
  0.17487869453998428        3.2507278025150299E-002   2.7403588028391823E-003   1.8706899136304855E-002  0.800181150      0.999999583       1.77133009E-02
  0.17425979462268515        3.2620992511510849E-002   2.8309219869697699E-003   1.9076103344559669E-002  0.800270140      0.999999344       1.76663995E-02
  0.17554988912269209        3.2593123614788055E-002   2.8367473369144136E-003   1.8880251795053482E-002  0.799917579      0.999998868       1.67890005E-02
  0.17467204131185099        3.2675143331289291E-002   2.7028379809053149E-003   1.8912494182586670E-002  0.800147057      0.999999106       1.76206995E-02
  0.17559044587221706        3.2616537064313889E-002   2.8580529033206403E-003   1.8968269228935242E-002  0.800064623      0.999999583       1.77455004E-02
  0.17511669718868461        3.2661691308021545E-002   2.8941587806912139E-003   1.8979212269186974E-002  0.799818814      0.999999583       1.78750996E-02
  0.17417655778513108        3.2740801572799683E-002   2.8904246737511130E-003   1.9132141023874283E-002  0.800172269      0.999998868       1.69904996E-02
  0.17404044432191768        3.2536320388317108E-002   2.7861294056492625E-003   1.8743908032774925E-002  0.800238073      0.999999344       1.68703999E-02
  0.17576308896440196        3.2867506146430969E-002   2.9805909525748575E-003   1.9065631553530693E-002  0.800138593      0.999999344       1.70035996E-02
  0.17565902546073175        3.2546456903219223E-002   2.8758620464941487E-003   1.8927406519651413E-002  0.799805701      0.999998868       1.69380009E-02
  0.17504769411709731        3.2691035419702530E-002   2.9552059822890442E-003   1.9051240757107735E-002  0.800130427      0.999999106       1.68158002E-02
  0.17501817994502744        3.2577868551015854E-002   2.8790669111913303E-003   1.8897984176874161E-002  0.799870610      0.999999106       1.71018001E-02
  0.17560928615819194        3.2571908086538315E-002   2.9034931412752485E-003   1.8879510462284088E-002  0.800075889      0.999998868       1.67903993E-02
  0.17451937528926464        3.2519809901714325E-002   2.8506881371868076E-003   1.8867395818233490E-002  0.799846828      0.999999583       1.59910992E-02
  0.17585684071650576        3.2760307192802429E-002   2.9558716196333990E-003   1.9088709726929665E-002  0.800116658      0.999998629       1.71581991E-02
  0.17590676601844280        3.2723464071750641E-002   2.8613996582862455E-003   1.8923519179224968E-002  0.800117493      0.999998868       1.72841009E-02
  0.17343637023020619        3.2261412590742111E-002   2.7313227928971173E-003   1.8738295882940292E-002  0.800092220      0.999998868       1.68964993E-02
  0.17545858506940704        3.2727178186178207E-002   2.8980287916056113E-003   1.8865624442696571E-002  0.800037265      0.999999106       1.74921006E-02
  0.17574611950772123        3.2586362212896347E-002   2.8441935828595888E-003   1.8851011991500854E-002  0.799983501      0.999999344       1.70986000E-02
  0.17552874786645134        3.2699219882488251E-002   2.9049591248622164E-003   1.8835449591279030E-002  0.800061703      0.999999344       1.71633996E-02
  0.17513163065950721        3.2828338444232941E-002   2.8605899569811299E-003   1.9024383276700974E-002  0.800113916      0.999998868       1.73800997E-02
  0.17513514923859930        3.2497234642505646E-002   2.8333358113741269E-003   1.8831232562661171E-002  0.799956918      0.999999106       1.76855009E-02
  0.17569995917182268        3.2540988177061081E-002   2.7760055781982373E-003   1.8852801993489265E-002  0.800098479      0.999998868       1.75039992E-02
  0.17714747467334746        3.2735005021095276E-002   2.8950242322025588E-003   1.9028918817639351E-002  0.799688697      0.999999583       1.74384993E-02
